Warren G. Magnuson,M,white,1905,null,null,1944,1981,Washington
Jennings Randolph,M,white,1902,null,null,1958,1985,West Virginia
Jay Rockefeller,M,white,1937,null,null,1985,2015,West Virginia
Robert C. Byrd,M,white,1917,null,null,1959,2010,West Virginia
Carte Goodwin,M,white,1974,null,null,2010,2010,West Virginia
Herb Kohl,M,white,1935,null,null,1989,2013,Wisconsin
Russ Feingold,M,white,1953,null,null,1993,2011,Wisconsin
Gaylord Nelson,M,white,1916,null,null,1963,1981,Wisconsin
Robert W. Kasten Jr.,M,white,1942,null,null,1981,1993,Wisconsin
William Proxmire,M,white,1915,null,null,1957,1989,Wisconsin
Craig Thomas,M,white,1933,null,null,1995,2007,Wyoming
Alan K. Simpson,M,white,1931,null,null,1979,1997,Wyoming
Gale W. McGee,M,white,1915,null,null,1959,1977,Wyoming
Malcolm Wallop,M,white,1933,null,null,1977,1995,Wyoming
Clifford P. Hansen,M,white,1912,null,null,1967,1978,Wyoming
